Country,Total,Employment_Age,Employed,Employed_percent,Canton,Date
China (Volksrepublik),4,2,1,0.5,AR,2023-04
Irak,5,5,3,0.6,AR,2023-04
Iran,10,9,4,0.44444444444444442,AR,2023-04
Sri Lanka,38,27,15,0.55555555555555558,AR,2023-04
Syrien,84,41,20,0.48780487804878048,AR,2023-04
Türkei,69,41,10,0.24390243902439024,AR,2023-04
Gesamttotal,7966,4732,2189,0.46259509721048181,BE,2023-04
Äthiopien,60,37,20,0.54054054054054057,BE,2023-04
Eritrea,2988,1722,947,0.54994192799070851,BE,2023-04
Somalia,122,63,26,0.41269841269841268,BE,2023-04
Afghanistan,500,288,87,0.30208333333333331,BE,2023-04
China (Volksrepublik),82,54,40,0.7407407407407407,BE,2023-04
Irak,158,95,41,0.43157894736842106,BE,2023-04
Iran,152,106,51,0.48113207547169812,BE,2023-04
Sri Lanka,559,388,265,0.6829896907216495,BE,2023-04
Syrien,1790,1008,410,0.40674603174603174,BE,2023-04
Türkei,1003,645,179,0.27751937984496122,BE,2023-04
Gesamttotal,1704,1046,463,0.44263862332695986,BL,2023-04
Äthiopien,15,11,4,0.36363636363636365,BL,2023-04
Eritrea,728,424,235,0.55424528301886788,BL,2023-04
Somalia,24,16,5,0.3125,BL,2023-04
Afghanistan,87,58,16,0.27586206896551724,BL,2023-04
China (Volksrepublik),21,15,9,0.6,BL,2023-04
Irak,51,25,8,0.32,BL,2023-04
Iran,29,22,9,0.40909090909090912,BL,2023-04
Sri Lanka,148,104,69,0.66346153846153844,BL,2023-04
Syrien,389,227,79,0.34801762114537443,BL,2023-04
Türkei,153,106,19,0.17924528301886791,BL,2023-04
Gesamttotal,1165,711,268,0.37693389592123772,BS,2023-04
Äthiopien,11,5,2,0.4,BS,2023-04
Eritrea,448,250,112,0.44800000000000001,BS,2023-04
Somalia,16,10,2,0.2,BS,2023-04
Afghanistan,54,30,5,0.16666666666666666,BS,2023-04
China (Volksrepublik),7,5,3,0.6,BS,2023-04
Irak,16,12,9,0.75,BS,2023-04
Iran,36,30,8,0.26666666666666666,BS,2023-04
Sri Lanka,60,44,27,0.61363636363636365,BS,2023-04
Syrien,251,153,48,0.31372549019607843,BS,2023-04
Türkei,138,96,27,0.28125,BS,2023-04
Gesamttotal,2198,1320,402,0.30454545454545456,FR,2023-04
Äthiopien,28,19,9,0.47368421052631576,FR,2023-04
Eritrea,859,525,190,0.3619047619047619,FR,2023-04
Somalia,41,23,5,0.21739130434782608,FR,2023-04
Afghanistan,171,102,21,0.20588235294117646,FR,2023-04
China (Volksrepublik),32,22,7,0.31818181818181818,FR,2023-04
Irak,67,38,9,0.23684210526315788,FR,2023-04
Iran,27,20,5,0.25,FR,2023-04
Sri Lanka,159,113,38,0.33628318584070799,FR,2023-04
Syrien,490,247,70,0.2834008097165992,FR,2023-04
Türkei,183,125,18,0.14399999999999999,FR,2023-04
Gesamttotal,3831,2317,381,0.16443677168752696,GE,2023-04
Äthiopien,89,47,8,0.1702127659574468,GE,2023-04
Eritrea,1254,753,153,0.20318725099601595,GE,2023-04
Somalia,93,54,9,0.16666666666666666,GE,2023-04
Afghanistan,382,237,38,0.16033755274261605,GE,2023-04
China (Volksrepublik),20,13,6,0.46153846153846156,GE,2023-04
Irak,114,69,11,0.15942028985507245,GE,2023-04
Iran,96,79,7,8.8607594936708861E-2,GE,2023-04
Sri Lanka,181,118,43,0.36440677966101692,GE,2023-04
Syrien,613,329,43,0.13069908814589665,GE,2023-04
Türkei,525,327,13,3.9755351681957186E-2,GE,2023-04
Gesamttotal,297,189,110,0.58201058201058198,GL,2023-04
Äthiopien,2,2,2,1,GL,2023-04
Eritrea,116,72,47,0.65277777777777779,GL,2023-04
Afghanistan,15,10,3,0.3,GL,2023-04
China (Volksrepublik),11,10,9,0.9,GL,2023-04
Iran,2,2,1,0.5,GL,2023-04
Sri Lanka,43,27,22,0.81481481481481477,GL,2023-04
Syrien,60,36,21,0.58333333333333337,GL,2023-04
Türkei,42,26,4,0.15384615384615385,GL,2023-04
Gesamttotal,1291,780,351,0.45,GR,2023-04
Äthiopien,5,2,2,1,GR,2023-04
Eritrea,501,302,187,0.61920529801324509,GR,2023-04
Somalia,18,9,4,0.44444444444444442,GR,2023-04
Afghanistan,95,62,17,0.27419354838709675,GR,2023-04
China (Volksrepublik),9,5,4,0.8,GR,2023-04
Irak,45,28,8,0.2857142857142857,GR,2023-04
Iran,21,14,6,0.42857142857142855,GR,2023-04
Sri Lanka,114,75,50,0.66666666666666663,GR,2023-04
Syrien,278,150,48,0.32,GR,2023-04
Türkei,167,108,16,0.14814814814814814,GR,2023-04
Gesamttotal,702,418,167,0.39952153110047844,JU,2023-04
Äthiopien,2,2,0,0,JU,2023-04
Eritrea,261,149,67,0.44966442953020136,JU,2023-04
Somalia,4,4,2,0.5,JU,2023-04
Afghanistan,47,29,8,0.27586206896551724,JU,2023-04
China (Volksrepublik),6,3,3,1,JU,2023-04
Irak,3,1,0,0,JU,2023-04
Iran,9,6,3,0.5,JU,2023-04
Sri Lanka,56,36,21,0.58333333333333337,JU,2023-04
Syrien,167,104,44,0.42307692307692307,JU,2023-04
Türkei,106,58,7,0.1206896551724138,JU,2023-04
Gesamttotal,3124,1929,926,0.48004147226542249,LU,2023-04
Äthiopien,24,16,10,0.625,LU,2023-04
Eritrea,1296,783,445,0.56832694763729241,LU,2023-04
Somalia,49,30,11,0.36666666666666664,LU,2023-04
Afghanistan,151,99,42,0.42424242424242425,LU,2023-04
China (Volksrepublik),42,27,16,0.59259259259259256,LU,2023-04
Irak,42,23,11,0.47826086956521741,LU,2023-04
Iran,79,56,24,0.42857142857142855,LU,2023-04
Sri Lanka,248,168,111,0.6607142857142857,LU,2023-04
Syrien,623,359,151,0.42061281337047352,LU,2023-04
Türkei,409,280,71,0.25357142857142856,LU,2023-04
Gesamttotal,1485,850,343,0.40352941176470586,NE,2023-04
Äthiopien,10,9,5,0.55555555555555558,NE,2023-04
Eritrea,586,322,146,0.453416149068323,NE,2023-04
Somalia,63,27,10,0.37037037037037035,NE,2023-04
Afghanistan,119,66,25,0.37878787878787878,NE,2023-04
China (Volksrepublik),15,9,8,0.88888888888888884,NE,2023-04
Irak,22,14,2,0.14285714285714285,NE,2023-04
Iran,9,8,2,0.25,NE,2023-04
Sri Lanka,126,85,57,0.6705882352941176,NE,2023-04
Syrien,350,191,59,0.30890052356020942,NE,2023-04
Türkei,96,60,11,0.18333333333333332,NE,2023-04
Gesamttotal,295,177,74,0.41807909604519772,NW,2023-04
Äthiopien,1,1,1,1,NW,2023-04
Eritrea,94,50,25,0.5,NW,2023-04
Afghanistan,19,13,5,0.38461538461538464,NW,2023-04
China (Volksrepublik),1,1,1,1,NW,2023-04
Irak,5,4,0,0,NW,2023-04
Iran,4,4,1,0.25,NW,2023-04
Sri Lanka,32,21,15,0.7142857142857143,NW,2023-04
Syrien,56,26,8,0.30769230769230771,NW,2023-04
Türkei,71,50,18,0.36,NW,2023-04
Gesamttotal,192,103,43,0.41747572815533979,OW,2023-04
Eritrea,87,40,17,0.42499999999999999,OW,2023-04
Afghanistan,1,1,0,0,OW,2023-04
China (Volksrepublik),13,10,8,0.8,OW,2023-04
Iran,1,1,0,0,OW,2023-04
Sri Lanka,24,13,9,0.69230769230769229,OW,2023-04
Syrien,29,17,5,0.29411764705882354,OW,2023-04
Türkei,15,9,1,0.1111111111111111,OW,2023-04
Gesamttotal,3210,1912,909,0.47541841004184099,SG,2023-04
Äthiopien,50,28,13,0.4642857142857143,SG,2023-04
Eritrea,1338,788,447,0.56725888324873097,SG,2023-04
Somalia,73,38,18,0.47368421052631576,SG,2023-04
Afghanistan,246,134,43,0.32089552238805968,SG,2023-04
China (Volksrepublik),36,29,21,0.72413793103448276,SG,2023-04
Irak,53,34,15,0.44117647058823528,SG,2023-04
Iran,41,31,22,0.70967741935483875,SG,2023-04
Sri Lanka,202,146,98,0.67123287671232879,SG,2023-04
Syrien,630,329,138,0.41945288753799392,SG,2023-04
Türkei,375,253,59,0.233201581027668,SG,2023-04
Gesamttotal,737,470,230,0.48936170212765956,SH,2023-04
Äthiopien,2,2,1,0.5,SH,2023-04
Eritrea,316,187,110,0.58823529411764708,SH,2023-04
Somalia,12,6,2,0.33333333333333331,SH,2023-04
Afghanistan,37,26,13,0.5,SH,2023-04
China (Volksrepublik),19,11,7,0.63636363636363635,SH,2023-04
Irak,18,13,4,0.30769230769230771,SH,2023-04
Iran,11,7,2,0.2857142857142857,SH,2023-04
Sri Lanka,63,43,31,0.72093023255813948,SH,2023-04
Syrien,160,109,45,0.41284403669724773,SH,2023-04
Türkei,81,53,12,0.22641509433962265,SH,2023-04
Gesamttotal,2189,1339,601,0.44884241971620614,SO,2023-04
Äthiopien,31,20,9,0.45,SO,2023-04
Eritrea,950,579,279,0.48186528497409326,SO,2023-04
Somalia,35,17,8,0.47058823529411764,SO,2023-04
Afghanistan,155,86,30,0.34883720930232559,SO,2023-04
China (Volksrepublik),30,17,10,0.58823529411764708,SO,2023-04
Irak,47,31,10,0.32258064516129031,SO,2023-04
Iran,35,31,18,0.58064516129032262,SO,2023-04
Sri Lanka,175,128,76,0.59375,SO,2023-04
Syrien,411,241,103,0.42738589211618255,SO,2023-04
Türkei,162,107,30,0.28037383177570091,SO,2023-04
Gesamttotal,1181,708,329,0.46468926553672318,SZ,2023-04
Äthiopien,14,9,2,0.22222222222222221,SZ,2023-04
Eritrea,392,231,135,0.58441558441558439,SZ,2023-04
Somalia,3,2,1,0.5,SZ,2023-04
Afghanistan,103,56,25,0.44642857142857145,SZ,2023-04
China (Volksrepublik),19,15,12,0.8,SZ,2023-04
Irak,39,23,8,0.34782608695652173,SZ,2023-04
Iran,15,11,6,0.54545454545454541,SZ,2023-04
Sri Lanka,80,62,39,0.62903225806451613,SZ,2023-04
Syrien,275,154,60,0.38961038961038963,SZ,2023-04
Türkei,205,123,30,0.24390243902439024,SZ,2023-04
Gesamttotal,890,554,261,0.4711191335740072,TG,2023-04
Äthiopien,21,13,9,0.69230769230769229,TG,2023-04
Eritrea,319,205,132,0.64390243902439026,TG,2023-04
Somalia,19,9,1,0.1111111111111111,TG,2023-04
Afghanistan,76,42,11,0.26190476190476192,TG,2023-04
China (Volksrepublik),20,15,8,0.53333333333333333,TG,2023-04
Irak,1,1,0,0,TG,2023-04
Iran,19,18,10,0.55555555555555558,TG,2023-04
Sri Lanka,53,34,21,0.61764705882352944,TG,2023-04
Syrien,198,116,46,0.39655172413793105,TG,2023-04
Türkei,114,78,16,0.20512820512820512,TG,2023-04
Gesamttotal,1492,894,225,0.25167785234899331,TI,2023-04
Äthiopien,11,8,1,0.125,TI,2023-04
Eritrea,602,326,101,0.30981595092024539,TI,2023-04
Somalia,20,12,1,8.3333333333333329E-2,TI,2023-04
Afghanistan,133,78,19,0.24358974358974358,TI,2023-04
China (Volksrepublik),3,3,2,0.66666666666666663,TI,2023-04
Irak,15,9,2,0.22222222222222221,TI,2023-04
Iran,30,24,5,0.20833333333333334,TI,2023-04
Sri Lanka,79,60,32,0.53333333333333333,TI,2023-04
Syrien,305,172,29,0.16860465116279069,TI,2023-04
Türkei,181,128,17,0.1328125,TI,2023-04
Gesamttotal,310,186,103,0.55376344086021501,UR,2023-04
Eritrea,117,76,52,0.68421052631578949,UR,2023-04
Afghanistan,24,12,5,0.41666666666666669,UR,2023-04
China (Volksrepublik),4,4,3,0.75,UR,2023-04
Irak,5,3,2,0.66666666666666663,UR,2023-04
Iran,3,3,1,0.33333333333333331,UR,2023-04
Sri Lanka,35,23,20,0.86956521739130432,UR,2023-04
Syrien,45,25,11,0.44,UR,2023-04
Türkei,50,29,5,0.17241379310344829,UR,2023-04
Gesamttotal,6030,3539,1058,0.29895450692285958,VD,2023-04
Äthiopien,78,44,17,0.38636363636363635,VD,2023-04
Eritrea,1957,1154,442,0.38301559792027728,VD,2023-04
Somalia,136,73,15,0.20547945205479451,VD,2023-04
Afghanistan,557,333,66,0.1981981981981982,VD,2023-04
China (Volksrepublik),25,17,11,0.6470588235294118,VD,2023-04
Irak,128,85,18,0.21176470588235294,VD,2023-04
Iran,93,63,15,0.23809523809523808,VD,2023-04
Sri Lanka,353,226,135,0.59734513274336287,VD,2023-04
Syrien,1442,773,182,0.23544631306597671,VD,2023-04
Türkei,728,452,61,0.13495575221238937,VD,2023-04
Gesamttotal,2170,1241,455,0.36663980660757456,VS,2023-04
Äthiopien,37,17,5,0.29411764705882354,VS,2023-04
Eritrea,643,379,181,0.47757255936675463,VS,2023-04
Somalia,59,26,10,0.38461538461538464,VS,2023-04
Afghanistan,249,143,36,0.25174825174825177,VS,2023-04
China (Volksrepublik),12,9,7,0.77777777777777779,VS,2023-04
Irak,56,27,10,0.37037037037037035,VS,2023-04
Iran,34,18,6,0.33333333333333331,VS,2023-04
Sri Lanka,102,63,38,0.60317460317460314,VS,2023-04
Syrien,495,252,75,0.29761904761904762,VS,2023-04
Türkei,289,187,46,0.24598930481283424,VS,2023-04
Gesamttotal,9604,5942,3114,0.52406597105351738,ZH,2023-04
Äthiopien,89,57,31,0.54385964912280704,ZH,2023-04
Eritrea,3307,2059,1260,0.61194754735308399,ZH,2023-04
Somalia,277,161,82,0.50931677018633537,ZH,2023-04
Afghanistan,627,376,154,0.40957446808510639,ZH,2023-04
China (Volksrepublik),136,100,79,0.79,ZH,2023-04
Irak,228,141,67,0.47517730496453903,ZH,2023-04
Iran,190,149,89,0.59731543624161076,ZH,2023-04
Sri Lanka,591,407,281,0.69041769041769041,ZH,2023-04
Syrien,2395,1356,674,0.49705014749262538,ZH,2023-04
Türkei,1138,739,218,0.29499323410013534,ZH,2023-04
Gesamttotal,811,485,233,0.48041237113402063,ZG,2023-04
Äthiopien,8,5,1,0.2,ZG,2023-04
Eritrea,302,173,105,0.60693641618497107,ZG,2023-04
Somalia,29,17,7,0.41176470588235292,ZG,2023-04
Afghanistan,55,36,17,0.47222222222222221,ZG,2023-04
China (Volksrepublik),7,5,5,1,ZG,2023-04
Irak,14,10,5,0.5,ZG,2023-04
Iran,6,6,5,0.83333333333333337,ZG,2023-04
Sri Lanka,84,55,31,0.5636363636363636,ZG,2023-04
Syrien,161,92,35,0.38043478260869568,ZG,2023-04
Türkei,128,73,17,0.23287671232876711,ZG,2023-04
Gesamttotal,4798,2951,1263,0.4279905116909522,AG,2023-05
Äthiopien,50,29,11,0.37931034482758619,AG,2023-05
Eritrea,2034,1230,668,0.54308943089430894,AG,2023-05
Somalia,49,29,11,0.37931034482758619,AG,2023-05
Afghanistan,267,150,44,0.29333333333333333,AG,2023-05
Irak,88,51,19,0.37254901960784315,AG,2023-05
Iran,51,41,20,0.48780487804878048,AG,2023-05
Sri Lanka,294,212,137,0.64622641509433965,AG,2023-05
Syrien,890,501,169,0.33732534930139718,AG,2023-05
Türkei,806,538,116,0.21561338289962825,AG,2023-05
Staatenlos,20,18,6,0.33333333333333331,AG,2023-05
Gesamttotal,117,82,42,0.51219512195121952,AI,2023-05
Eritrea,51,35,27,0.77142857142857146,AI,2023-05
Afghanistan,2,2,0,0,AI,2023-05
Irak,0,0,0,-,AI,2023-05
Iran,1,1,0,0,AI,2023-05
Sri Lanka,15,12,6,0.5,AI,2023-05
Syrien,21,13,6,0.46153846153846156,AI,2023-05
Türkei,22,15,2,0.13333333333333333,AI,2023-05
Gesamttotal,442,262,134,0.51145038167938928,AR,2023-05
Äthiopien,1,1,0,0,AR,2023-05
Eritrea,172,98,64,0.65306122448979587,AR,2023-05
Somalia,8,7,5,0.7142857142857143,AR,2023-05
Afghanistan,34,19,7,0.36842105263157893,AR,2023-05
Irak,5,5,3,0.6,AR,2023-05
Iran,10,9,5,0.55555555555555558,AR,2023-05
Sri Lanka,38,27,15,0.55555555555555558,AR,2023-05
Syrien,84,41,19,0.46341463414634149,AR,2023-05
Türkei,69,41,9,0.21951219512195122,AR,2023-05
Staatenlos,4,4,3,0.75,AR,2023-05
Gesamttotal,7980,4747,2202,0.46387191910680431,BE,2023-05
Äthiopien,54,34,17,0.5,BE,2023-05
Eritrea,2985,1724,948,0.54988399071925753,BE,2023-05
Somalia,121,63,27,0.42857142857142855,BE,2023-05
Afghanistan,502,291,87,0.29896907216494845,BE,2023-05
Irak,159,97,41,0.42268041237113402,BE,2023-05
Iran,152,106,54,0.50943396226415094,BE,2023-05
Sri Lanka,556,386,262,0.67875647668393779,BE,2023-05
Syrien,1793,1008,413,0.40972222222222221,BE,2023-05
Türkei,1018,654,187,0.28593272171253825,BE,2023-05
Staatenlos,161,91,36,0.39560439560439559,BE,2023-05
Gesamttotal,1715,1052,470,0.44676806083650189,BL,2023-05
Äthiopien,15,11,4,0.36363636363636365,BL,2023-05
Eritrea,733,425,237,0.55764705882352938,BL,2023-05
Somalia,24,17,6,0.35294117647058826,BL,2023-05
Afghanistan,88,58,16,0.27586206896551724,BL,2023-05
Irak,51,25,7,0.28000000000000003,BL,2023-05
Iran,29,22,9,0.40909090909090912,BL,2023-05
Sri Lanka,148,104,69,0.66346153846153844,BL,2023-05
Syrien,390,227,80,0.3524229074889868,BL,2023-05
Türkei,157,109,23,0.21100917431192662,BL,2023-05
Staatenlos,2,2,1,0.5,BL,2023-05
Gesamttotal,1170,712,268,0.37640449438202245,BS,2023-05
Äthiopien,11,5,2,0.4,BS,2023-05
Eritrea,446,247,110,0.44534412955465585,BS,2023-05
Somalia,16,10,2,0.2,BS,2023-05
Afghanistan,57,30,5,0.16666666666666666,BS,2023-05
Irak,16,12,9,0.75,BS,2023-05
Iran,36,30,9,0.3,BS,2023-05
Sri Lanka,60,44,27,0.61363636363636365,BS,2023-05
Syrien,252,155,49,0.31612903225806449,BS,2023-05
Türkei,140,98,28,0.2857142857142857,BS,2023-05
Staatenlos,14,7,2,0.2857142857142857,BS,2023-05
Gesamttotal,2207,1328,401,0.30195783132530118,FR,2023-05
Äthiopien,28,19,9,0.47368421052631576,FR,2023-05
Eritrea,859,527,187,0.35483870967741937,FR,2023-05
Somalia,41,23,5,0.21739130434782608,FR,2023-05
Afghanistan,171,102,21,0.20588235294117646,FR,2023-05
Irak,67,38,10,0.26315789473684209,FR,2023-05
Iran,29,22,5,0.22727272727272727,FR,2023-05
Sri Lanka,160,114,38,0.33333333333333331,FR,2023-05
Syrien,494,248,70,0.28225806451612906,FR,2023-05
Türkei,185,127,18,0.14173228346456693,FR,2023-05
Staatenlos,19,10,4,0.4,FR,2023-05
Gesamttotal,3895,2353,379,0.16107097322566935,GE,2023-05
Äthiopien,92,48,9,0.1875,GE,2023-05
Eritrea,1258,754,150,0.19893899204244031,GE,2023-05
Somalia,93,54,9,0.16666666666666666,GE,2023-05
Afghanistan,408,250,38,0.152,GE,2023-05
Irak,117,70,11,0.15714285714285714,GE,2023-05
Iran,98,81,7,8.6419753086419748E-2,GE,2023-05
Sri Lanka,182,120,43,0.35833333333333334,GE,2023-05
Syrien,615,330,43,0.13030303030303031,GE,2023-05
Türkei,549,342,13,3.8011695906432746E-2,GE,2023-05
Staatenlos,80,43,10,0.23255813953488372,GE,2023-05
Gesamttotal,297,188,111,0.59042553191489366,GL,2023-05
Äthiopien,2,2,2,1,GL,2023-05
Eritrea,116,72,49,0.68055555555555558,GL,2023-05
Afghanistan,15,10,3,0.3,GL,2023-05
Iran,2,2,1,0.5,GL,2023-05
Sri Lanka,42,26,21,0.80769230769230771,GL,2023-05
Syrien,60,36,21,0.58333333333333337,GL,2023-05
Türkei,41,25,3,0.12,GL,2023-05
Gesamttotal,1291,779,359,0.46084724005134786,GR,2023-05
Äthiopien,5,2,2,1,GR,2023-05
Eritrea,497,301,190,0.6312292358803987,GR,2023-05
Somalia,19,9,4,0.44444444444444442,GR,2023-05
Afghanistan,96,61,17,0.27868852459016391,GR,2023-05
Irak,45,28,9,0.32142857142857145,GR,2023-05
Iran,21,14,6,0.42857142857142855,GR,2023-05
Sri Lanka,114,75,51,0.68,GR,2023-05
Syrien,280,151,49,0.32450331125827814,GR,2023-05
Türkei,167,108,18,0.16666666666666666,GR,2023-05
Staatenlos,11,5,2,0.4,GR,2023-05
Gesamttotal,702,420,166,0.39523809523809522,JU,2023-05
Äthiopien,2,2,0,0,JU,2023-05
Eritrea,263,150,67,0.44666666666666666,JU,2023-05
Somalia,4,4,2,0.5,JU,2023-05
Afghanistan,48,30,8,0.26666666666666666,JU,2023-05
Irak,3,1,0,0,JU,2023-05
Iran,7,5,2,0.4,JU,2023-05
Sri Lanka,56,37,21,0.56756756756756754,JU,2023-05
Syrien,166,103,44,0.42718446601941745,JU,2023-05
Türkei,106,59,7,0.11864406779661017,JU,2023-05
Staatenlos,3,3,1,0.33333333333333331,JU,2023-05
Gesamttotal,3166,1951,930,0.47667862634546387,LU,2023-05
Äthiopien,24,15,9,0.6,LU,2023-05
Eritrea,1294,781,448,0.57362355953905253,LU,2023-05
Somalia,49,31,11,0.35483870967741937,LU,2023-05
Afghanistan,152,100,42,0.42,LU,2023-05
Irak,42,23,11,0.47826086956521741,LU,2023-05
Iran,82,57,25,0.43859649122807015,LU,2023-05
Sri Lanka,246,167,112,0.6706586826347305,LU,2023-05
Syrien,635,362,149,0.41160220994475138,LU,2023-05
Türkei,433,297,73,0.24579124579124578,LU,2023-05
Staatenlos,36,23,10,0.43478260869565216,LU,2023-05
Gesamttotal,1485,852,342,0.40140845070422537,NE,2023-05
Äthiopien,10,9,5,0.55555555555555558,NE,2023-05
Eritrea,587,324,145,0.44753086419753085,NE,2023-05
Somalia,62,26,10,0.38461538461538464,NE,2023-05
Afghanistan,119,66,25,0.37878787878787878,NE,2023-05
Irak,23,14,2,0.14285714285714285,NE,2023-05
Iran,9,8,2,0.25,NE,2023-05
Sri Lanka,125,84,56,0.66666666666666663,NE,2023-05
Syrien,350,193,60,0.31088082901554404,NE,2023-05
Türkei,96,60,11,0.18333333333333332,NE,2023-05
Staatenlos,13,9,2,0.22222222222222221,NE,2023-05
Gesamttotal,299,181,74,0.40883977900552487,NW,2023-05
Äthiopien,1,1,1,1,NW,2023-05
Eritrea,94,50,25,0.5,NW,2023-05
Afghanistan,20,14,4,0.2857142857142857,NW,2023-05
Irak,5,4,0,0,NW,2023-05
Iran,4,4,1,0.25,NW,2023-05
Sri Lanka,32,21,15,0.7142857142857143,NW,2023-05
Syrien,56,26,8,0.30769230769230771,NW,2023-05
Türkei,74,53,19,0.35849056603773582,NW,2023-05
Gesamttotal,193,103,44,0.42718446601941745,OW,2023-05
Eritrea,88,40,17,0.42499999999999999,OW,2023-05
Afghanistan,1,1,0,0,OW,2023-05
Iran,1,1,0,0,OW,2023-05
Sri Lanka,24,13,9,0.69230769230769229,OW,2023-05
Syrien,29,17,6,0.35294117647058826,OW,2023-05
Türkei,15,9,1,0.1111111111111111,OW,2023-05
Staatenlos,6,5,2,0.4,OW,2023-05
Gesamttotal,3217,1925,905,0.47012987012987012,SG,2023-05
Äthiopien,51,28,12,0.42857142857142855,SG,2023-05
Eritrea,1336,791,447,0.5651074589127687,SG,2023-05
Somalia,73,39,20,0.51282051282051277,SG,2023-05
Afghanistan,247,135,42,0.31111111111111112,SG,2023-05
Irak,53,34,15,0.44117647058823528,SG,2023-05
Iran,42,32,22,0.6875,SG,2023-05
Sri Lanka,201,146,100,0.68493150684931503,SG,2023-05
Syrien,632,329,136,0.41337386018237082,SG,2023-05
Türkei,377,257,56,0.21789883268482491,SG,2023-05
Staatenlos,23,21,7,0.33333333333333331,SG,2023-05
Gesamttotal,741,472,230,0.48728813559322032,SH,2023-05
Äthiopien,2,2,1,0.5,SH,2023-05
Eritrea,317,188,108,0.57446808510638303,SH,2023-05
Somalia,12,6,3,0.5,SH,2023-05
Afghanistan,37,26,13,0.5,SH,2023-05
Irak,18,13,5,0.38461538461538464,SH,2023-05
Iran,11,7,2,0.2857142857142857,SH,2023-05
Sri Lanka,63,43,31,0.72093023255813948,SH,2023-05
Syrien,162,109,45,0.41284403669724773,SH,2023-05
Türkei,82,54,12,0.22222222222222221,SH,2023-05
Staatenlos,1,1,0,0,SH,2023-05
Gesamttotal,2198,1344,607,0.45163690476190477,SO,2023-05
Äthiopien,31,20,9,0.45,SO,2023-05
Eritrea,954,580,281,0.48448275862068968,SO,2023-05
Somalia,35,17,7,0.41176470588235292,SO,2023-05
Afghanistan,156,87,30,0.34482758620689657,SO,2023-05
Irak,49,31,12,0.38709677419354838,SO,2023-05
Iran,35,31,17,0.54838709677419351,SO,2023-05
Sri Lanka,174,127,77,0.60629921259842523,SO,2023-05
Syrien,410,241,103,0.42738589211618255,SO,2023-05
Türkei,165,110,33,0.3,SO,2023-05
Staatenlos,28,18,5,0.27777777777777779,SO,2023-05
Gesamttotal,1194,718,334,0.46518105849582175,SZ,2023-05
Äthiopien,14,9,2,0.22222222222222221,SZ,2023-05
Eritrea,395,231,134,0.58008658008658009,SZ,2023-05
Somalia,3,2,1,0.5,SZ,2023-05
Afghanistan,105,59,26,0.44067796610169491,SZ,2023-05
Irak,39,24,9,0.375,SZ,2023-05
Iran,15,11,5,0.45454545454545453,SZ,2023-05
Sri Lanka,82,62,40,0.64516129032258063,SZ,2023-05
Syrien,275,153,62,0.40522875816993464,SZ,2023-05
Türkei,213,130,31,0.23846153846153847,SZ,2023-05
Staatenlos,4,4,2,0.5,SZ,2023-05
Gesamttotal,889,558,265,0.47491039426523296,TG,2023-05
Äthiopien,22,14,10,0.7142857142857143,TG,2023-05
Eritrea,312,204,134,0.65686274509803921,TG,2023-05
Somalia,19,9,1,0.1111111111111111,TG,2023-05
Afghanistan,77,44,12,0.27272727272727271,TG,2023-05
Irak,1,1,0,0,TG,2023-05
Iran,19,18,10,0.55555555555555558,TG,2023-05
Sri Lanka,52,33,20,0.60606060606060608,TG,2023-05
Syrien,198,116,46,0.39655172413793105,TG,2023-05
Türkei,119,81,16,0.19753086419753085,TG,2023-05
Staatenlos,7,4,2,0.5,TG,2023-05
Gesamttotal,1501,904,225,0.24889380530973451,TI,2023-05
Äthiopien,11,8,1,0.125,TI,2023-05
Eritrea,600,328,101,0.30792682926829268,TI,2023-05
Somalia,22,13,1,7.6923076923076927E-2,TI,2023-05
Afghanistan,133,79,18,0.22784810126582278,TI,2023-05
Irak,15,9,3,0.33333333333333331,TI,2023-05
Iran,30,24,6,0.25,TI,2023-05
Sri Lanka,79,60,31,0.51666666666666672,TI,2023-05
Syrien,308,173,28,0.16184971098265896,TI,2023-05
Türkei,186,132,17,0.12878787878787878,TI,2023-05
Staatenlos,8,7,3,0.42857142857142855,TI,2023-05
Gesamttotal,313,189,100,0.52910052910052907,UR,2023-05
Eritrea,114,74,50,0.67567567567567566,UR,2023-05
